,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 3184,Unlabeled 3184,Unlabeled 3184,Unlabeled 3185,Unlabeled 3185,Unlabeled 3185,Unlabeled 3186,Unlabeled 3186,Unlabeled 3186,Unlabeled 3187,Unlabeled 3187,Unlabeled 3187,Unlabeled 3188,Unlabeled 3188,Unlabeled 3188,Unlabeled 3189,Unlabeled 3189,Unlabeled 3189,Unlabeled 3258,Unlabeled 3258,Unlabeled 3258,Unlabeled 3264,Unlabeled 3264,Unlabeled 3264,Unlabeled 3266,Unlabeled 3266,Unlabeled 3266,Unlabeled 3268,Unlabeled 3268,Unlabeled 3268,Unlabeled 3269,Unlabeled 3269,Unlabeled 3269,Unlabeled 3270,Unlabeled 3270,Unlabeled 3270
,ID,"6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","1F307F5C26D7A29011F0","1F307F5C26D7A29011F0","1F307F5C26D7A29011F0","1F357F5C26D7A29011F0","1F357F5C26D7A29011F0","1F357F5C26D7A29011F0","1F387F5C26D7A29011F0","1F387F5C26D7A29011F0","1F387F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F877F5C26D7A29011F0","1F877F5C26D7A29011F0","1F877F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F917F5C26D7A29011F0","1F917F5C26D7A29011F0","1F917F5C26D7A29011F0","1F927F5C26D7A29011F0","1F927F5C26D7A29011F0","1F927F5C26D7A29011F0","1F937F5C26D7A29011F0","1F937F5C26D7A29011F0","1F937F5C26D7A29011F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
373,3.108333,960.805359,-73.355072,5791.491699,,,,-1549.498657,907.617188,-5679.413086,-1514.705078,996.560608,-5521.259277,-968.999390,851.169495,-5662.872070,,,,,,,,,,,,,,,,,,,,,
374,3.116667,960.849915,-73.348068,5791.478027,,,,-1547.186768,907.128052,-5682.927246,-1512.028442,997.577026,-5525.324219,-969.204956,854.148926,-5661.374023,,,,,,,,,,,,,,,,,,,,,
375,3.125000,960.837402,-73.338638,5791.491211,,,,-1545.054321,906.208008,-5686.277344,-1508.839111,998.574158,-5529.910156,-969.083740,857.116821,-5659.870117,,,,,,,,,,,,,,,,,,,,,
376,3.133333,960.816162,-73.350166,5791.482422,,,,-1542.822754,905.069946,-5689.442871,-1506.254028,999.375610,-5534.155273,-968.975464,859.813843,-5658.539551,,,,,,,,,,,,,,,,,,,,,
377,3.141667,960.757019,-73.395264,5791.313477,,,,-1540.609009,903.848145,-5692.800781,-1502.665283,999.702393,-5538.583008,-968.748657,862.690979,-5657.120117,,,,,,,,,,,,,,,,,,,,,
378,3.150000,960.812927,-73.329132,5791.481445,,,,-1538.443726,902.048157,-5695.990234,-1500.268799,1000.506042,-5542.750977,-968.541992,865.426758,-5656.056641,,,,,,,,,,,,,,,,,,,,,
379,3.158333,960.829407,-73.326080,5791.478027,,,,-1536.109375,900.633057,-5699.408691,-1498.020020,1001.497742,-5547.442383,-968.312805,868.063843,-5654.565918,,,,,,,,,,,,,,,,,,,,,
380,3.166667,960.811035,-73.338028,5791.486328,,,,-1533.732544,899.265503,-5702.882324,-1494.895020,1001.647339,-5551.895020,-968.009644,870.774353,-5653.634766,,,,,,,,,,,,,,,,,,,,,
381,3.175000,960.829590,-73.321136,5791.472656,,,,-1531.055298,897.351807,-5706.079102,-1491.828979,1002.209412,-5556.706055,-967.133240,872.818054,-5652.364258,,,,,,,,,,,,,,,,,,,,,
382,3.183333,960.811829,-73.344765,5791.479492,,,,-1528.912598,895.480652,-5709.641113,-1489.463989,1002.732300,-5561.148438,-966.756042,875.413513,-5651.008301,,,,,,,,,,,,,,,,,,,,,
383,3.191667,960.807373,-73.345078,5791.483398,,,,-1526.736694,893.610779,-5713.006836,-1486.588379,1002.821777,-5566.006348,-966.457703,877.740845,-5650.038086,,,,,,,,,,,,,,,,,,,,,
384,3.200000,960.834167,-73.331276,5791.485840,,,,-1524.325928,891.163330,-5716.215332,-1484.192627,1003.523499,-5570.967773,-966.215515,879.928406,-5648.997559,,,,,,,,,,,,,,,,,,,,,
385,3.208333,960.804749,-73.328720,5791.487305,,,,-1522.495728,888.902100,-5719.414551,-1481.345093,1003.271729,-5576.121094,-966.030212,881.720093,-5647.752930,-1969.301880,778.838379,-5572.237305,,,,,,,,,,,,,,,,,,
386,3.216667,960.808044,-73.331406,5791.486816,,,,-1520.522827,886.186340,-5722.434082,-1478.407349,1003.721375,-5581.514160,-965.931152,883.767700,-5646.826172,-1968.978271,777.559692,-5572.158203,,,,,,,,,,,,,,,,,,
387,3.225000,960.830872,-73.341721,5791.483398,,,,-1516.420410,882.020325,-5724.604492,-1475.590942,1003.271484,-5587.202637,-965.903809,885.622253,-5645.761719,-1969.028687,776.524048,-5571.999023,,,,,,,,,,,,,,,,,,
388,3.233333,960.847351,-73.337097,5791.479980,,,,-1515.120239,879.534729,-5727.755859,-1473.001465,1002.786011,-5592.767578,-965.679382,887.132385,-5644.278809,-1969.091919,775.658203,-5571.771484,,,,,,,,,,,,,,,,,,
389,3.241667,960.836121,-73.336876,5791.491699,,,,-1513.548584,876.596741,-5730.808105,-1470.303833,1002.703918,-5598.354980,-965.995178,889.264465,-5643.309570,-1968.785034,774.086060,-5571.299805,,,,,,,,,,,,,,,,,,
390,3.250000,960.823181,-73.343742,5791.480469,,,,-1511.666016,873.259827,-5733.801758,-1467.760010,1001.520752,-5603.855957,-965.808594,890.525085,-5642.285645,-1968.541748,772.721619,-5570.884766,,,,,,,,,,,,,,,,,,
391,3.258333,960.843323,-73.342049,5791.487305,,,,-1510.153076,869.871704,-5736.637695,-1465.341064,1000.945923,-5609.535645,-966.129944,892.077271,-5641.520996,-1968.391235,771.421997,-5570.658691,,,,,,,,,,,,,,,,,,
392,3.266667,960.845276,-73.332542,5791.487793,,,,-1509.510986,866.764465,-5739.544922,-1462.804688,999.620911,-5615.029785,-966.134399,893.471863,-5640.673828,-1967.607300,769.578430,-5570.696777,,,,,,,,,,,,,,,,,,
393,3.275000,960.854858,-73.320953,5791.479004,,,,-1508.491943,863.020325,-5742.212402,-1460.567505,998.587585,-5620.768555,-966.115662,894.978943,-5639.970215,-1967.421265,768.161194,-5570.651855,,,,,,,,,,,,,,,,,,
394,3.283333,960.857605,-73.335075,5791.481445,,,,-1507.786621,859.226929,-5744.732910,-1458.260986,996.936462,-5626.393555,-966.068909,896.257446,-5639.309570,-1967.244995,766.668274,-5570.703613,,,,,,,,,,,,,,,,,,
395,3.291667,960.811584,-73.333710,5791.467285,,,,-1506.975220,855.489502,-5747.084473,-1456.007446,995.371887,-5632.275391,-965.968262,897.350952,-5638.946289,-1966.696167,764.645813,-5570.884766,,,,,,,,,,,,,,,,,,
396,3.300000,960.798035,-73.333542,5791.481934,,,,-1505.968628,852.505676,-5749.483887,-1454.115112,993.479675,-5637.878906,-965.898621,898.517944,-5638.372070,-1966.683228,762.838989,-5570.916992,,,,,,,,,,,,,,,,,,
397,3.308333,960.815918,-73.329071,5791.483887,,,,-1505.415894,848.247925,-5751.645508,-1451.808105,991.128418,-5643.806641,-965.819885,899.348083,-5638.058105,-1966.298340,760.694092,-5571.115234,,,,,,,,,,,,,,,,,,
398,3.316667,960.825134,-73.329323,5791.483887,,,,-1505.280151,843.552673,-5753.465820,-1449.621094,988.702209,-5649.158203,-965.785950,900.621094,-5637.664062,-1966.302490,758.671143,-5571.067871,,,,,,,,,,,,,,,,,,
399,3.325000,960.848450,-73.322296,5791.479980,,,,-1505.123901,838.414734,-5755.000488,-1447.645386,986.479980,-5654.806152,-965.742432,901.348633,-5637.418457,-1966.152344,756.699585,-5571.188477,,,,,,,,,,,,,,,,,,
400,3.333333,960.838562,-73.315498,5791.473633,,,,-1506.047974,833.754944,-5756.417480,-1453.619141,980.323120,-5663.065430,-965.752869,902.336487,-5636.983887,-1965.878784,754.500061,-5571.014648,,,,,,,,,,,,,,,,,,
401,3.341667,960.819336,-73.344307,5791.490723,,,,-1506.731323,828.433105,-5757.607422,-1453.011841,976.985962,-5669.116211,-965.726196,903.101013,-5636.934570,-1966.115356,752.659119,-5570.380859,,,,,,,,,,,,,,,,,,
402,3.350000,960.804993,-73.347130,5791.495117,,,,-1507.663940,822.859863,-5758.561035,-1451.871460,973.596191,-5675.493652,-965.724426,903.737732,-5636.836914,-1965.452026,750.188232,-5569.941406,,,,,,,,,,,,,,,,,,
403,3.358333,960.828613,-73.328339,5791.479004,,,,-1509.134399,817.828491,-5759.369141,-1451.356689,970.092102,-5681.275391,-965.453125,904.194153,-5636.503906,-1964.736572,747.750122,-5569.750977,,,,,,,,,,,,,,,,,,
404,3.366667,960.822327,-73.345222,5791.494629,,,,-1510.934204,812.495483,-5759.853516,-1452.066284,966.864868,-5686.532227,-965.737854,904.916321,-5636.417969,-1964.212769,745.593018,-5569.408203,,,,,,,,,,,,,,,,,,
405,3.375000,960.821411,-73.345528,5791.497559,,,,-1513.415527,807.455627,-5759.950195,-1452.139160,963.335815,-5691.599609,-965.745850,905.192505,-5636.344727,-1963.577515,743.386658,-5569.063477,,,,,,,,,,,,,,,,,,
406,3.383333,960.827515,-73.331459,5791.484863,,,,-1515.934570,802.021362,-5759.817871,-1452.769531,959.286072,-5696.939941,-965.757385,905.473450,-5636.358398,-1963.421875,741.093384,-5567.698242,,,,,,,,,,,,,,,,,,
407,3.391667,960.824402,-73.334763,5791.493164,,,,-1518.990967,797.139404,-5759.479980,-1453.422607,955.053955,-5701.937500,-965.750977,905.766724,-5636.361816,-1962.552368,738.580444,-5566.639160,,,,,,,,,,,,,,,,,,
408,3.400000,960.824341,-73.329231,5791.491211,,,,-1521.980591,791.817627,-5758.474121,-1454.233521,950.604553,-5706.577637,-965.750671,905.962219,-5636.376465,-1962.052002,736.551147,-5565.688477,,,,,,,,,,,,,,,,,,
409,3.408333,960.757202,-73.374077,5791.339355,,,,-1525.344360,786.636230,-5756.912598,-1455.510132,946.186890,-5710.998535,-965.778687,906.164368,-5636.458008,-1961.367432,734.161621,-5564.239258,,,,,,,,,,,,,,,,,,
410,3.416667,960.809570,-73.345512,5791.495605,,,,-1528.636841,781.246338,-5754.710449,-1458.002441,942.181274,-5714.919434,-965.804810,906.133972,-5636.453613,-1960.882690,732.360291,-5562.696289,,,,,,,,,,,,,,,,,,
411,3.425000,960.801514,-73.333214,5791.483887,,,,-1531.774536,775.898315,-5752.011230,-1460.486572,938.025757,-5718.432617,-965.890198,906.112793,-5636.474609,-1960.027710,730.388123,-5561.505859,,,,,,,,,,,,,,,,,,
412,3.433333,960.806396,-73.333046,5791.494629,,,,-1535.068481,770.651428,-5748.620117,-1463.823242,934.200012,-5721.928711,-965.978088,906.001587,-5636.439941,-1959.594360,728.838562,-5559.365723,,,,,,,,,,,,,,,,,,
413,3.441667,960.732178,-73.376671,5791.282227,,,,-1538.512207,765.891846,-5744.713867,-1468.198242,931.215881,-5725.094238,-966.099670,905.856323,-5636.371582,-1959.074585,727.594360,-5557.539062,,,,,,,,,,,,,,,,,,
414,3.450000,960.821899,-73.331650,5791.492188,,,,-1542.106445,761.395081,-5740.380371,-1471.642334,927.469177,-5726.724609,-966.219055,905.604980,-5636.146973,-1958.179810,725.763367,-5555.326172,,,,,,,,,,,,,,,,,,
415,3.458333,960.761719,-73.366707,5791.341797,,,,-1545.963989,757.555725,-5735.703613,-1475.518188,924.098816,-5727.883789,-966.393555,905.327026,-5635.872070,-1957.706055,724.782898,-5553.201172,,,,,,,,,,,,,,,,,,
416,3.466667,960.600525,-73.586990,5791.123047,,,,-1550.438599,754.459961,-5730.481445,-1479.031250,920.601074,-5728.026367,-966.600891,905.025208,-5635.592285,-1957.647705,724.311829,-5550.753906,,,,,,,,,,,,,,,,,,
417,3.475000,960.820557,-73.348854,5791.485352,,,,-1554.807983,751.865601,-5724.615723,-1482.729858,917.880737,-5727.551270,-967.387573,904.960144,-5635.430176,-1957.211426,724.098267,-5548.793945,,,,,,,,,,,,,,,,,,
418,3.483333,960.799377,-73.380356,5791.334961,,,,-1558.575928,749.712219,-5718.099121,-1486.680420,915.587097,-5726.126953,-967.614441,904.650940,-5635.153809,-1957.147827,724.260864,-5546.254395,,,,,,,,,,,,,,,,,,
419,3.491667,960.617676,-73.596008,5791.125488,,,,-1562.311523,748.365051,-5710.598633,-1490.666504,914.260498,-5723.570801,-967.849976,904.216919,-5634.775879,-1956.932495,724.969666,-5544.075195,,,,,,,,,,,,,,,,,,
420,3.500000,960.618774,-73.599129,5791.005371,,,,-1564.808594,746.702942,-5701.659180,-1495.143433,914.152954,-5720.436523,-968.080322,903.618286,-5634.363770,-1957.085327,726.204529,-5541.810547,,,,,,,,,,,,,,,,,,
421,3.508333,960.841675,-73.335266,5791.493652,,,,-1567.162231,745.200623,-5691.549316,-1500.018066,915.363342,-5716.173828,-968.294678,903.052002,-5634.001465,-1957.795410,728.480774,-5539.520996,,,,,,,,,,,,,,,,,,
422,3.516667,960.826538,-73.340897,5791.503418,,,,-1569.363892,744.683289,-5680.587891,-1504.534302,917.852844,-5710.534180,-968.457214,902.493652,-5633.650391,-1958.322998,730.657410,-5537.245117,,,,,,,,,,,,,,,,,,
423,3.525000,960.820190,-73.348015,5791.493652,,,,-1570.106445,748.088806,-5669.363281,-1508.440918,921.889282,-5702.949219,-969.172852,902.287476,-5633.611328,-1959.549561,733.549561,-5534.939941,,,,,,,,,,,,,,,,,,
424,3.533333,960.821045,-73.331657,5791.501953,,,,-1570.931030,754.251160,-5657.018066,-1512.128052,928.353699,-5693.069336,-969.268311,901.721191,-5633.339355,-1961.585938,737.024414,-5532.280762,,,,,,,,,,,,,,,,,,
425,3.541667,960.828308,-73.337669,5791.490234,,,,-1570.596313,762.963501,-5643.416504,-1514.550415,937.434021,-5680.303223,-969.354797,901.145142,-5633.150879,-1963.833130,740.775513,-5529.851074,,,,,,,,,,,,,,,,,,
426,3.550000,960.813477,-73.340965,5791.496582,,,,-1570.798340,776.198608,-5629.042480,-1519.061279,952.701843,-5664.210938,-969.440979,900.439392,-5632.856445,-1966.710205,744.868286,-5527.125000,,,,,,,,,,,,,,,,,,
427,3.558333,960.790161,-73.354172,5791.492188,,,,-1571.497925,794.512878,-5613.392578,-1523.317505,972.838745,-5644.084473,-969.244446,899.513428,-5632.656738,-1969.563721,748.958496,-5524.377930,,,,,,,,,,,,,,,,,,
428,3.566667,960.834595,-73.318420,5791.503906,,,,-1571.790039,818.619629,-5596.150391,-1527.738037,998.431335,-5618.221680,-969.375549,898.981262,-5632.463867,-1972.687988,753.508728,-5521.446777,,,,,,,,,,,,,,,,,,
429,3.575000,960.811646,-73.302849,5791.488281,,,,-1572.755981,847.894958,-5576.038086,-1531.258789,1028.819214,-5585.687988,-969.759949,898.355164,-5632.358398,-1975.613159,757.988220,-5518.810547,,,,,,,,,,,,,,,,,,
430,3.583333,960.807678,-73.310989,5791.479980,,,,-1569.727905,876.972717,-5549.703125,-1533.527832,1062.291748,-5544.793457,-969.940796,897.668884,-5631.987793,-1978.213501,762.367004,-5516.497070,,,,,,,,,,,,,,,,,,
431,3.591667,960.809631,-73.337532,5791.484375,,,,-1565.149170,910.419434,-5516.821777,-1533.680298,1097.212769,-5495.905762,-970.153870,896.819885,-5631.448730,-1978.458496,763.849060,-5514.852051,,,,,,,,,,,,,,,,,,
432,3.600000,960.741455,-73.393394,5791.309570,,,,-1570.710815,958.328369,-5481.784180,-1531.446411,1131.887817,-5439.189453,-970.366150,896.112305,-5630.984375,-1980.725586,767.950195,-5512.967285,,,,,,,,,,,,,,,,,,
433,3.608333,960.816589,-73.364624,5791.476562,,,,-1575.874634,1000.944031,-5438.875000,-1526.193848,1163.774902,-5375.712402,-971.159058,895.781494,-5630.746582,-1984.497192,774.127380,-5510.625488,,,,,,,,,,,,,,,,,,
434,3.616667,960.727600,-73.412560,5791.323730,,,,-1567.377930,1036.793701,-5389.875488,-1516.567139,1192.497192,-5310.961914,-971.350464,895.013794,-5630.218262,-1988.040649,780.304138,-5508.639648,,,,,,,,,,,,,,,,,,
435,3.625000,960.620605,-73.601097,5791.108887,,,,-1554.664062,1071.084717,-5339.066406,-1507.454346,1221.335571,-5247.317383,-971.531250,894.167236,-5629.648926,-1990.378418,784.725952,-5507.144531,,,,,,,,,,,,,,,,,,
436,3.633333,960.829956,-73.355301,5791.478027,,,,-1544.758179,1108.597900,-5288.591309,-1500.025391,1250.793213,-5186.266602,-971.704346,893.449036,-5629.092773,-1992.052856,788.089417,-5505.183105,,,,,,,,,,,,,,,,,,
437,3.641667,960.804321,-73.380600,5791.359375,,,,-1538.234131,1146.314575,-5237.580078,-1493.011475,1281.810547,-5127.556641,-971.877808,892.736694,-5628.556641,-1993.143799,790.713928,-5503.002930,,,,,,,,,,,,,,,,,,
438,3.650000,960.653564,-73.590988,5791.150879,,,,-1531.352661,1182.520386,-5185.955078,-1485.634521,1312.590820,-5069.777344,-972.004150,892.140015,-5628.143066,-1994.610229,793.419250,-5499.975098,,,,,,,,,,,,,,,,,,
439,3.658333,960.835327,-73.347061,5791.500488,,,,-1521.820801,1215.032227,-5133.634766,-1477.973022,1342.585938,-5012.665039,-972.143860,891.504822,-5627.677734,-1995.966064,795.835510,-5496.914551,,,,,,,,,,,,,,,,,,
440,3.666667,960.843994,-73.317505,5791.493652,,,,-1512.102783,1249.052002,-5082.642090,-1470.341064,1371.874878,-4956.200195,-972.308350,890.881714,-5627.210449,-1996.763428,797.328552,-5493.291504,,,,,,,,,,,,,,,,,,
441,3.675000,960.812622,-73.331230,5791.497070,,,,-1504.193604,1283.484253,-5031.813477,-1462.981934,1400.622559,-4899.953125,-973.008606,890.602905,-5626.867676,-1997.234253,798.535217,-5489.502441,,,,,,,,,,,,,,,,,,
442,3.683333,960.806580,-73.311134,5791.487793,,,,-1495.832886,1315.998779,-4980.333984,-1455.160767,1427.620728,-4844.008789,-973.143372,889.997375,-5626.278809,-1997.984741,799.566345,-5485.398438,,,,,,,,,,,,,,,,,,
443,3.691667,960.748535,-73.380424,5791.311523,,,,-1487.249268,1348.097046,-4928.927246,-1446.850342,1453.831665,-4787.790039,-973.286133,889.447021,-5625.688965,-1998.468140,799.925476,-5481.287598,,,,,,,,,,,,,,,,,,
444,3.700000,960.809692,-73.328636,5791.489258,,,,-1478.415039,1379.500977,-4877.390137,-1438.889648,1478.788452,-4731.853516,-973.446716,888.981140,-5625.033203,-1998.708862,799.906128,-5476.917969,,,,,,,,,,,,,,,,,,
445,3.708333,960.816650,-73.325150,5791.509766,,,,-1469.709351,1410.169312,-4826.290527,-1431.451050,1503.413696,-4676.391113,-973.606201,888.511047,-5624.229980,-1999.109375,799.482788,-5472.199219,,,,,,,,,,,,,,,,,,
446,3.716667,960.814148,-73.326889,5791.493164,,,,-1460.676270,1437.663818,-4773.646484,-1423.910034,1526.603882,-4621.336426,-973.751221,888.346191,-5623.119629,-1999.884766,799.048035,-5467.235840,,,,,,,,,,,,,,,,,,
447,3.725000,960.738892,-73.384674,5791.307617,,,,-1452.167847,1464.142212,-4720.964355,-1416.368286,1547.839600,-4565.668457,-973.845947,888.024414,-5622.304199,-2000.710205,798.264648,-5461.401367,,,,,,,,,,,,,,,,,,
448,3.733333,960.822876,-73.327644,5791.495117,,,,-1443.885742,1489.141846,-4667.932617,-1408.298340,1568.117310,-4509.350586,-973.922180,887.810669,-5621.409668,-2001.142212,797.484436,-5455.752930,,,,,,,,,,,,,,,,,,
449,3.741667,960.772522,-73.381920,5791.336426,,,,-1435.391968,1512.560181,-4614.676270,-1400.989380,1587.479736,-4454.059082,-974.002808,887.906921,-5620.203125,-2001.747803,796.950134,-5449.556641,,,,,,,,,,,,,,,,,,
450,3.750000,960.823608,-73.356384,5791.511719,,,,-1427.186401,1534.686401,-4561.314453,-1394.112549,1605.359619,-4398.554688,-974.054993,888.027710,-5619.400391,-2002.343872,796.728271,-5443.425781,,,,,,,,,,,,,,,,,,
451,3.758333,960.826111,-73.339256,5791.481934,,,,-1419.222900,1554.996826,-4507.690918,-1387.243408,1622.400269,-4343.452148,-974.149475,888.465576,-5618.295410,-2003.372192,797.257019,-5437.050781,,,,,,,,,,,,,,,,,,
452,3.766667,960.800720,-73.344612,5791.506836,,,,-1411.398560,1573.742554,-4453.969238,-1380.001099,1637.484497,-4287.791504,-974.165222,888.717346,-5617.424316,-2004.406738,798.298889,-5430.565430,,,,,,,,,,,,,,,,,,
453,3.775000,960.737305,-73.421165,5791.301758,,,,-1403.678955,1591.268799,-4400.074707,-1373.596313,1651.918945,-4232.640625,-974.845276,889.827148,-5616.608398,-2006.480469,800.734863,-5423.300781,,,,,,,,,,,,,,,,,,
454,3.783333,960.815674,-73.360924,5791.489746,,,,-1396.392700,1607.714722,-4346.330078,-1366.842651,1664.520142,-4177.156250,-974.662964,890.648438,-5615.685547,-2008.684204,804.494263,-5416.170410,,,,,,,,,,,,,,,,,,
455,3.791667,960.839355,-73.373306,5791.515137,,,,-1389.172363,1622.766724,-4292.493164,-1360.944702,1676.827881,-4122.477539,-974.752686,891.772034,-5614.644531,-2011.034058,809.176208,-5408.710938,,,,,,,,,,,,,,,,,,
456,3.800000,960.738037,-73.435913,5791.299316,,,,-1382.115845,1636.313721,-4238.550781,-1354.620972,1687.204224,-4067.167725,-975.140564,893.397705,-5614.073242,-2013.078979,812.202942,-5400.857910,,,,,,,,,,,,,,,,,,
457,3.808333,960.805359,-73.356728,5791.488281,,,,-1375.392090,1648.452148,-4184.585938,-1348.516602,1695.526367,-4012.183105,-975.213379,895.188354,-5613.284668,-2016.986084,820.782532,-5390.812500,,,,,,,,,,,,,,,,,,
458,3.816667,960.798828,-73.348717,5791.489746,,,,-1368.982300,1659.191772,-4130.618652,-1342.685547,1703.666992,-3957.211426,-975.301514,897.276123,-5612.562500,-2020.152588,831.762085,-5380.442383,,,,,,,,,,,,,,,,,,
459,3.825000,960.803894,-73.318008,5791.493652,,,,-1362.815552,1669.285034,-4076.691650,-1337.729248,1710.025391,-3902.478516,-975.392090,899.650269,-5612.040039,-2022.740356,845.672546,-5369.285645,,,,,,,,,,,,,,,,,,
460,3.833333,960.793091,-73.359093,5791.508789,,,,-1356.739380,1678.225220,-4022.987305,-1331.795654,1717.094971,-3847.344238,-975.498657,902.338013,-5611.674805,-2025.700317,862.591797,-5356.647949,,,,,,,,,,,,,,,,,,
461,3.841667,960.734314,-73.385849,5791.328125,,,,-1350.954102,1685.696899,-3969.019531,-1327.074707,1722.658691,-3793.229492,-975.576538,905.427063,-5611.525391,-2027.201660,879.165771,-5342.973633,,,,,,,,,,,,,,,,,,
462,3.850000,960.582092,-73.578957,5791.125000,,,,-1345.390381,1692.289062,-3915.231689,-1322.209106,1726.261475,-3738.048584,-975.675842,908.792053,-5611.521484,-2029.116211,901.902771,-5329.226562,,,,,,,,,,,,,,,,,,
463,3.858333,960.813538,-73.337769,5791.501953,,,,-1340.354614,1697.805786,-3861.433105,-1317.158447,1728.997437,-3684.453857,-976.417114,913.191589,-5611.667480,-2030.377441,928.093018,-5313.850098,,,,,,,,,,,,,,,,,,
464,3.866667,960.822510,-73.313789,5791.510254,,,,-1335.330444,1702.272827,-3807.832520,-1312.922119,1730.137573,-3630.590820,-976.600586,917.286133,-5611.965820,-2031.131958,957.882202,-5295.715332,,,,,,,,,,,,,,,,,,
465,3.875000,960.765564,-73.387077,5791.315430,,,,-1330.557861,1705.942993,-3754.471191,-1309.155518,1730.971680,-3576.641602,-976.904419,921.668335,-5612.416016,-2031.177002,989.549805,-5272.965820,,,,,,,,,,,,,,,,,,
466,3.883333,960.838501,-73.325661,5791.505371,,,,-1326.310669,1708.192749,-3700.889648,-1305.227417,1730.622437,-3524.092529,-977.241333,926.691345,-5612.772461,-2032.701538,1027.076050,-5243.781738,,,,,,,,,,,,,,,,,,
467,3.891667,960.812988,-73.374741,5791.317383,,,,-1322.008545,1710.280151,-3647.372559,-1302.158325,1731.135498,-3471.151367,-977.893066,932.163879,-5613.600586,-2029.792725,1064.839600,-5213.054199,,,,,,,,,,,,,,,,,,
468,3.900000,960.846313,-73.331871,5791.469727,,,,-1318.657715,1710.751587,-3594.415283,-1298.255859,1727.949341,-3415.090332,-978.569458,937.786682,-5614.478027,-2020.902344,1105.213501,-5177.760742,,,,,,,,,,,,,,,,,,
469,3.908333,960.854126,-73.304253,5791.475098,,,,-1314.762451,1711.439331,-3541.213135,-1294.429565,1725.526489,-3363.603027,-978.972412,943.699768,-5615.810059,-2013.685425,1143.928101,-5138.055664,,,,,,,,,,,,,,,,,,
470,3.916667,960.859375,-73.315704,5791.460938,,,,-1311.780518,1710.295288,-3488.146484,-1292.602173,1720.585815,-3307.283447,-979.611328,950.647156,-5617.011719,-2008.385132,1187.907227,-5094.358887,,,,,,,,,,,,,,,,,,
471,3.925000,960.857666,-73.329399,5791.477539,,,,-1308.605103,1708.346436,-3435.165527,-1289.945923,1716.922974,-3253.854492,-980.195618,957.450867,-5618.751953,-1995.180176,1234.758179,-5042.016602,,,,,,,,,,,,,,,,,,
472,3.933333,960.844604,-73.339684,5791.480469,,,,-1306.185425,1705.777588,-3382.413818,-1288.227661,1712.082520,-3200.585205,-980.409180,964.483337,-5621.085449,-1982.067505,1272.252319,-4987.690430,,,,,,,,,,,,,,,,,,
473,3.941667,960.855347,-73.343636,5791.464355,,,,-1303.772949,1702.189941,-3329.490967,-1286.704468,1707.162842,-3148.696777,-980.508667,972.187317,-5623.454102,-1968.774048,1312.714722,-4931.976562,,,,,,,,,,,,,,,,,,
474,3.950000,960.837524,-73.328049,5791.483398,,,,-1301.926514,1698.296997,-3276.658203,-1291.145508,1700.554443,-3095.909668,-980.461182,979.939697,-5626.644043,-1955.079102,1351.025879,-4876.622559,,,,,,,,,,,,,,,,,,
475,3.958333,960.845886,-73.335670,5791.474609,,,,-1300.669922,1693.289795,-3224.028076,-1289.253052,1693.739746,-3042.779053,-980.377563,988.452881,-5630.018066,-1942.267944,1388.986450,-4821.857910,,,,,,,,,,,,,,,,,,
476,3.966667,960.821838,-73.327026,5791.477051,,,,-1299.394409,1687.520996,-3171.643555,-1291.389038,1685.585938,-2990.910400,-980.056213,997.050354,-5634.173340,-1929.266846,1426.345825,-4767.831543,,,,,,,,,,,,,,,,,,
477,3.975000,960.822571,-73.329430,5791.473633,,,,-1298.743896,1680.934814,-3119.005127,-1287.574707,1675.812256,-2938.350098,-979.328369,1005.822083,-5638.484863,-1916.049072,1462.821167,-4714.131348,,,,,,,,,,,,,,,,,,
478,3.983333,960.824341,-73.313034,5791.462402,,,,-1298.395386,1673.886475,-3066.779297,-1293.085815,1662.451660,-2885.057129,-978.399353,1014.619141,-5643.549316,-1902.756226,1498.216064,-4660.377441,,,,,,,,,,,,,,,,,,
