Format Version,1.24,Take Name,Take 2025-10-06 09.48.31 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.48.31.906 AM,Capture Start Frame,37805,Total Frames in Take,719,Total Exported Frames,719,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
194,1.616667,960.054016,-74.167732,5791.341797,-403.070648,1245.605347,-5138.435547,1476.142334,-521.952209,-6241.451660,,,,,,,-883.255981,1258.164429,1507.122681,,,,,,,,,,,,,,,,,,,,,,415.683716,313.210632,-2170.803711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1.625000,960.703247,-73.506950,5791.361328,-408.568726,1270.550049,-5077.062012,1476.157959,-521.950500,-6241.429199,,,,,,,-867.739502,1245.152954,1537.314819,,,,,,,,,,,,,,,,,,,,,,417.271484,280.658997,-2173.431885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1.633333,960.350464,-73.838211,5791.434570,-417.732941,1296.537720,-5014.529785,1476.152100,-521.994812,-6241.417969,,,,,,,-853.621521,1230.964233,1567.870483,,,,,,,,,,,,,,,,,,,,,,418.029114,246.577484,-2176.755371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1.641667,960.198425,-74.033333,5791.251953,-426.481689,1317.947998,-4953.358398,1476.196899,-521.999329,-6241.383301,,,,,,,-838.803833,1217.489868,1598.355469,,,,,,,,,,,,,,,,,,,,,,418.115845,213.062912,-2180.204102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1.650000,960.048279,-74.166214,5791.256836,-436.289154,1344.072998,-4891.787109,1476.155884,-522.046875,-6241.371094,,,,,,,-823.142944,1204.269653,1628.795166,,,,,,,,,,,,,,,,,,,,,,417.332428,178.195709,-2183.356445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1.658333,960.032715,-74.170013,5791.310547,-446.027466,1366.674927,-4831.933105,1476.123779,-522.059204,-6241.414551,,,,,,,-807.311035,1191.096558,1657.888794,,,,,,,,,,,,,,,,,,,,,,416.743988,142.645706,-2186.501953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1.666667,960.171143,-74.034950,5791.211426,-452.240295,1390.584473,-4772.314453,1476.133057,-522.006836,-6241.418945,,,,,,,-792.542786,1176.936401,1688.559814,,,,,,,,,,,,,,,,,,,,,,415.753906,107.079865,-2189.823242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1.675000,960.167175,-74.056465,5791.175293,-457.804535,1414.387451,-4713.296387,1476.124634,-522.038391,-6241.393555,,,,,,,-777.229980,1162.488037,1718.919922,,,,,,,,,,,,,,,,,,,,,,413.630402,71.219261,-2193.178223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1.683333,960.046448,-74.149765,5791.296875,-463.122559,1438.532349,-4654.489746,1476.148560,-522.125854,-6241.344727,,,,,,,-759.168762,1148.206909,1748.755249,,,,,,,,,,,,,,,,,,,,,,410.568604,35.341625,-2196.743896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1.691667,960.170898,-74.044273,5791.230469,-467.923065,1459.903198,-4596.366699,1476.122559,-522.172302,-6241.356445,,,,,,,-743.697876,1134.934570,1777.858521,,,,,,,,,,,,,,,,,,,,,,406.657104,-0.708735,-2200.501221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1.700000,960.043518,-74.172424,5791.304199,-471.832001,1484.428345,-4538.413086,1476.128906,-522.161621,-6241.358887,,,,,,,-727.266235,1120.072510,1808.492432,,,,,,,,,,,,,,,,,,,,,,402.890228,-37.577591,-2203.327637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1.708333,960.048828,-74.151802,5791.344238,-475.894287,1506.737671,-4481.691406,1476.182617,-522.145081,-6241.342773,,,,,,,-712.731995,1104.856445,1838.787231,,,,,,,,,,,,,,,,,,,,,,397.008057,-73.740852,-2207.022217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1.716667,960.018066,-74.196541,5791.352051,-479.611572,1529.233276,-4424.450684,1476.213989,-522.077759,-6241.342773,,,,,,,-695.132019,1089.328003,1869.659424,,,,,,,,,,,,,,,,,,,,,,389.848572,-110.395401,-2209.857910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1.725000,960.163818,-74.070503,5791.237793,-481.654755,1552.763306,-4368.540039,1476.211548,-522.121338,-6241.317871,,,,,,,-679.181946,1074.722046,1898.806885,,,,,,,,,,,,,,,,,,,,,,381.390625,-146.474808,-2213.085938,371.300995,-191.982193,-2213.081299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.733333,960.027649,-74.186050,5791.300781,-483.215424,1573.638916,-4313.352051,1476.232178,-522.118225,-6241.307129,,,,,,,-662.795593,1057.750366,1930.270142,,,,,,,,,,,,,,,,,,,,,,371.045105,-180.102051,-2216.340088,371.563263,-187.851685,-2216.413330,360.231537,-240.903793,-2195.952393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1.741667,960.042603,-74.200569,5791.325684,-483.578949,1593.681030,-4255.011719,1476.219971,-522.162170,-6241.321777,,,,,,,-648.139526,1043.680786,1960.414062,,,,,,,,,,,,,,,,,,,,,,362.246338,-218.669205,-2217.091797,371.798859,-184.140686,-2219.406738,368.676575,-240.407852,-2194.854980,350.612152,-277.665009,-2198.252441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.750000,960.029907,-74.181786,5791.328125,-484.424530,1613.179077,-4199.466309,1476.228638,-522.165100,-6241.324219,,,,,,,-630.977661,1027.616089,1990.998047,,,,,,,,,,,,,,,,,,,,,,351.992462,-254.836624,-2218.361572,372.010590,-180.806580,-2222.096436,376.263916,-239.962296,-2193.868652,358.825775,-278.416595,-2197.089844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1.758333,960.039612,-74.182854,5791.320801,-485.467285,1632.074707,-4145.534668,1476.227173,-522.146301,-6241.338379,,,,,,,-614.916748,1012.318970,2020.522339,,,,,,,,,,,,,,,,,,,,,,339.499695,-288.111176,-2220.564453,,,,383.080658,-239.561981,-2192.982666,366.205200,-279.091858,-2196.045410,331.600006,-348.203064,-2202.021484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.766667,960.049744,-74.201279,5791.326172,-485.240936,1650.238281,-4088.461426,1476.256836,-522.088562,-6241.368652,,,,,,,-596.904846,996.051208,2051.615723,,,,,,,,,,,,,,,,,,,,,,331.224457,-328.472900,-2218.313232,,,,,,,372.835144,-279.698517,-2195.106934,343.029510,-348.113434,-2197.622559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1.775000,960.067139,-74.188965,5791.329590,-485.031281,1666.821777,-4033.586914,1476.240479,-522.092590,-6241.360840,,,,,,,-580.960266,980.900024,2080.785156,,,,,,,,,,,,,,,,,,,,,,318.961395,-363.191284,-2218.237549,,,,,,,,,,353.298187,-348.032928,-2193.670166,306.454163,-419.755463,-2201.045410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.783333,960.047852,-74.171776,5791.344727,-484.320526,1684.920288,-3979.376221,1476.286743,-522.012329,-6241.351562,,,,,,,-563.437622,963.794556,2112.290039,,,,,,,,,,,,,,,,,,,,,,308.520874,-395.505219,-2216.645996,,,,,,,,,,362.523956,-347.960571,-2190.119385,299.150665,-434.979065,-2203.359375,295.544220,-445.939636,-2200.268799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1.791667,960.068542,-74.154289,5791.327637,-482.927765,1700.842041,-3926.080811,1476.310059,-522.075684,-6241.366211,,,,,,,-547.686157,948.291809,2142.296875,,,,,,,,,,,,,,,,,,,,,,302.745941,-403.918579,-2223.000977,,,,,,,,,,,,,289.938507,-451.560181,-2203.433838,289.691833,-445.347168,-2198.358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.800000,960.047424,-74.175011,5791.322754,-480.359894,1715.896851,-3872.860352,1476.295288,-522.107849,-6241.363281,,,,,,,-528.443542,930.877991,2173.391846,,,,,,,,,,,,,,,,,,,,,,298.489746,-400.272308,-2235.149414,,,,,,,,,,,,,281.661926,-466.457245,-2203.500488,287.962738,-441.796997,-2204.511963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1.808333,960.031677,-74.165070,5791.328613,-479.659393,1731.899292,-3818.098145,1476.348267,-522.155212,-6241.352539,,,,,,,-511.438721,915.339233,2202.558105,,,,,,,,,,,,,,,,,,,,,,294.628693,-397.688934,-2247.780029,,,,,,,,,,,,,274.225922,-479.841339,-2203.560303,281.501404,-439.097076,-2205.157715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.816667,960.061279,-74.178848,5791.342285,-481.075348,1745.948242,-3765.041748,1476.301392,-522.191467,-6241.380859,,,,,,,-493.724518,898.137573,2233.762695,,,,,,,,,,,,,,,,,,,,,,290.201813,-396.607544,-2259.933594,,,,,,,,,,,,,,,,275.696350,-436.671417,-2205.738037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1.825000,960.044617,-74.165436,5791.335938,-473.656555,1759.201782,-3712.834717,1476.394531,-522.032288,-6241.358887,,,,,,,-477.265137,881.701660,2263.912842,,,,,,,,,,,,,,,,,,,,,,284.036438,-398.278412,-2269.182861,,,,,,,,,,,,,,,,270.480835,-434.492126,-2206.259277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1.833333,960.530945,-73.712914,5791.203125,-469.803955,1770.839722,-3661.908203,1476.400391,-522.042847,-6241.385742,,,,,,,-459.440155,864.485291,2294.659912,,,,,,,,,,,,,,,,,,,,,,276.679016,-401.351135,-2276.079834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1.841667,960.205200,-74.034760,5791.285645,-467.101013,1780.939453,-3607.965576,1476.409058,-522.066772,-6241.372559,,,,,,,-442.512604,847.584229,2325.338867,,,,,,,,,,,,,,,,,,,,,,269.381317,-404.194916,-2282.289551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.850000,960.168091,-74.048889,5791.224609,-464.092438,1790.968872,-3555.340820,1476.382202,-522.111328,-6241.412598,,,,,,,-424.851440,830.450134,2355.742188,,,,,,,,,,,,,,,,,,,,,,262.102966,-406.968292,-2288.135010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1.858333,960.047302,-74.174141,5791.317871,-461.172882,1799.608154,-3503.278809,1476.945068,-521.542969,-6241.217285,,,,,,,-404.912506,812.117432,2386.729492,,,,,,,,,,,,,,,,,,,,,,256.850952,-409.502319,-2293.507812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1.866667,960.765808,-73.430946,5791.517578,-458.079071,1807.062012,-3450.243652,1476.447144,-522.062134,-6241.435547,,,,,,,-387.871399,794.840454,2416.277344,,,,,,,,,,,,,,,,,,,,,,251.809265,-412.320129,-2299.045898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1.875000,960.390076,-73.769714,5791.499512,-454.194305,1814.381592,-3400.489990,1476.431763,-522.118408,-6241.441406,,,,,,,-369.100250,776.731201,2447.916992,,,,,,,,,,,,,,,,,,,,,,247.160126,-416.286896,-2304.402588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1.883333,960.064697,-74.144081,5791.362793,-450.729980,1817.898926,-3346.459473,1476.468628,-522.067810,-6241.478027,,,,,,,-351.467133,758.927979,2477.347900,,,,,,,,,,,,,,,,,,,,,,242.889374,-420.824890,-2309.605225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1.891667,960.169922,-74.044533,5791.195312,-448.250610,1822.643433,-3293.158936,1476.548706,-522.062622,-6241.461914,,,,,,,-331.496063,739.423401,2509.457764,,,,,,,,,,,,,,,,,,,,,,238.540024,-425.639893,-2314.673340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1.900000,960.043823,-74.170692,5791.264648,-452.346619,1826.542358,-3239.502197,1477.122070,-521.453125,-6241.257812,,,,,,,-314.493164,722.688354,2539.325439,,,,,,,,,,,,,,,,,,,,,,234.441544,-430.742767,-2319.468018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1.908333,960.076660,-74.156746,5791.325195,-449.027802,1830.001587,-3187.760742,1477.744629,-521.107849,-6241.092285,,,,,,,-294.517548,703.287048,2570.677246,,,,,,,,,,,,,,,,,,,,,,229.847961,-435.665741,-2323.718994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.916667,960.780212,-73.423546,5791.509766,-446.044434,1832.631470,-3136.523682,1477.727051,-521.165405,-6241.127441,,,,,,,-276.658752,685.471985,2600.145752,,,,,,,,,,,,,,,,,,,,,,225.303650,-441.092804,-2327.846680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.925000,960.359558,-73.803856,5791.477051,-442.629761,1834.217163,-3085.606445,1477.787476,-521.120911,-6241.090820,,,,,,,-256.647675,665.766663,2632.344482,,,,,,,,,,,,,,,,,,,,,,220.638077,-446.914124,-2331.700439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.933333,960.052429,-74.172821,5791.343262,-437.834900,1834.569458,-3035.125732,1477.819580,-521.097961,-6241.089844,,,,,,,-238.401398,647.965271,2661.829590,,,,,,,,,,,,,,,,,,,,,,216.211090,-452.609680,-2335.241211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.941667,960.060974,-74.160759,5791.293457,-431.684906,1834.652710,-2986.100586,1477.733765,-521.177856,-6241.139648,,,,,,,-219.376755,628.864258,2693.487549,,,,,,,,,,,,,,,,,,,,,,212.235855,-457.782867,-2338.711426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1.950000,960.757446,-73.429115,5791.507812,-433.242188,1834.273315,-2933.690430,1477.738037,-521.193665,-6241.139160,,,,,,,-201.023254,609.264954,2723.591309,,,,,,,,,,,,,,,,,,,,,,208.181931,-461.585968,-2343.391602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1.958333,960.781006,-73.423958,5791.529297,-430.213226,1834.311523,-2884.550537,1477.810913,-521.079468,-6241.116211,,,,,,,-179.838516,588.696289,2755.491211,,,,,,,,,,,,,,,,,,,,,,203.979370,-463.311218,-2347.408936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1.966667,960.471436,-73.720985,5791.485840,-422.080017,1858.295410,-2825.251953,1477.879761,-520.956177,-6241.098633,,,,,,,-161.713974,570.780701,2784.952881,,,,,,,,,,,,,,,,,,,,,,199.701172,-463.306824,-2351.039795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1.975000,961.390869,-72.825302,5791.544434,-418.247955,1855.487427,-2775.771973,1477.762939,-521.021667,-6241.108398,,,,,,,-141.494385,549.615540,2816.925781,,,,,,,,,,,,,,,,,,,,,,195.860672,-463.433990,-2354.420410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1.983333,961.388428,-72.811272,5791.534668,-414.968658,1850.595093,-2725.816895,1477.753052,-521.249146,-6241.124023,,,,,,,-123.543793,529.971680,2846.835205,,,,,,,,,,,,,,,,,,,,,,192.337570,-463.455933,-2357.688965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1.991667,960.757629,-73.433609,5791.533691,-411.732117,1845.637207,-2674.732422,1477.836548,-521.069519,-6241.089355,,,,,,,-100.561790,509.077728,2879.465820,,,,,,,,,,,,,,,,,,,,,,189.268677,-463.193817,-2361.156250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2.000000,960.685364,-73.466042,5791.348633,-408.486481,1840.199707,-2625.365723,1477.764648,-521.047424,-6241.071289,,,,,,,-80.269897,489.531525,2910.467285,,,,,,,,,,,,,,,,,,,,,,185.732697,-462.916656,-2363.952148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.008333,960.548645,-73.678795,5791.152832,-405.212463,1833.994629,-2576.615723,1477.768066,-521.054688,-6241.037598,,,,,,,-62.139263,470.151978,2939.538574,,,,,,,,,,,,,,,,,,,,,,183.418808,-463.444244,-2366.934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2.016667,960.521484,-73.687187,5791.041992,-402.814148,1825.772583,-2526.878906,1477.806152,-521.063232,-6241.107910,,,,,,,-41.420803,450.313873,2971.433838,,,,,,,,,,,,,,,,,,,,,,181.341171,-465.027130,-2370.167725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2.025000,960.167542,-74.018356,5791.157227,-400.686218,1817.301758,-2477.813721,1477.683228,-521.136292,-6241.031738,,,,,,,-20.654003,429.471222,3002.078125,,,,,,,,,,,,,,,,,,,,,,180.394684,-467.567596,-2373.319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2.033333,960.054626,-74.164154,5791.326660,-398.624420,1808.385254,-2428.738770,1477.632446,-521.307556,-6241.020020,,,,,,,-1.447716,408.458252,3032.789795,,,,,,,,,,,,,,,,,,,,,,180.022659,-469.214966,-2376.697021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2.041667,960.076172,-74.137512,5791.366211,-397.427765,1798.180420,-2380.052979,1477.625732,-521.133972,-6241.021484,,,,,,,20.960859,387.239258,3065.064453,,,,,,,,,,,,,,,,,,,,,,179.858734,-470.617737,-2380.004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2.050000,960.211304,-74.003899,5791.232422,-395.990845,1787.297485,-2331.956543,1477.519043,-521.264771,-6241.050293,,,,,,,40.252674,367.357574,3095.289062,,,,,,,,,,,,,,,,,,,,,,180.068069,-470.671326,-2383.816895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.058333,960.057251,-74.159142,5791.315430,-396.661957,1773.360962,-2278.810303,1477.649658,-520.937683,-6241.003418,,,,,,,63.557507,348.104309,3126.625977,,,,,,,,,,,,,,,,,,,,,,181.195267,-471.202820,-2385.878174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2.066667,960.043884,-74.171829,5791.352051,-394.047943,1761.667969,-2230.875977,1477.613037,-521.032410,-6240.978027,,,,,,,83.816063,326.599365,3157.631836,,,,,,,,,,,,,,,,,,,,,,182.928604,-473.265717,-2387.874512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2.075000,960.546936,-73.698105,5791.201660,-393.959717,1748.381958,-2183.602783,1476.601318,-521.972656,-6241.368652,,,,,,,105.555656,306.355713,3189.046387,,,,,,,,,,,,,,,,,,,,,,184.573090,-475.121765,-2388.888184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.083333,960.569336,-73.672417,5791.152344,-396.838654,1735.055908,-2134.870850,1476.441895,-522.318542,-6241.353516,,,,,,,126.891060,285.082581,3220.217773,,,,,,,,,,,,,,,,,,,,,,184.910660,-474.764069,-2390.062744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2.091667,960.767334,-73.430923,5791.486816,-402.135742,1722.024048,-2087.177979,1476.541260,-522.249146,-6241.264160,,,,,,,155.854126,261.320465,3258.304199,,,,,,,,,,,,,,,,,,,,,,184.481476,-474.620728,-2391.494629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2.100000,960.773438,-73.429291,5791.508789,-402.634155,1713.882324,-2042.814941,1476.956543,-521.687256,-6241.084961,,,,,,,177.527283,242.318100,3292.523682,,,,,,,,,,,,,,,,,,,,,,183.932800,-474.498199,-2392.808838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2.108333,960.206360,-74.041580,5791.297363,-403.978210,1698.748169,-1986.697510,1477.445435,-521.165222,-6240.867676,,,,,,,199.142136,221.678009,3324.286377,,,,,,,,,,,,,,,,,,,,,,184.076904,-474.966339,-2393.626465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.116667,960.061462,-74.179131,5791.254883,-406.383209,1683.715332,-1940.046631,1476.521118,-521.937866,-6241.226074,,,,,,,221.402832,199.040405,3355.059570,,,,,,,,,,,,,,,,,,,,,,184.191696,-474.939362,-2393.517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2.125000,960.083313,-74.188217,5791.312012,-409.905182,1667.891724,-1895.211182,1476.514648,-522.043152,-6241.175293,,,,,,,244.105270,177.770737,3384.416260,,,,,,,,,,,,,,,,,,,,,,184.311844,-474.360718,-2393.569092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133333,960.767517,-73.443573,5791.511719,-414.801666,1648.740845,-1846.341309,1476.932739,-521.492004,-6240.992188,,,,,,,261.762238,159.941772,3411.529297,,,,,,,,,,,,,,,,,,,,,,184.421249,-473.881073,-2393.735840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2.141667,960.759827,-73.439903,5791.521973,-419.880615,1631.009399,-1801.226807,1476.402222,-522.018372,-6241.215332,,,,,,,284.518433,138.244553,3443.234863,,,,,,,,,,,,,,,,,,,,,,184.493546,-473.860748,-2393.975586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,960.197388,-74.058182,5791.326172,-422.609680,1614.791016,-1757.810425,1476.535278,-521.976990,-6241.115234,,,,,,,309.598358,114.627068,3475.841064,,,,,,,,,,,,,,,,,,,,,,184.505554,-474.135010,-2394.189941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,960.059448,-74.174339,5791.292480,-429.896515,1596.933838,-1713.542236,1477.167114,-521.089600,-6240.876465,,,,,,,330.403259,94.577820,3506.209717,,,,,,,,,,,,,,,,,,,,,,184.129395,-474.289551,-2394.797119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,960.741394,-73.424644,5791.506348,-436.711700,1581.281616,-1669.780396,1477.234009,-521.128052,-6240.827637,,,,,,,353.428101,72.914635,3538.178223,,,,,,,,,,,,,,,,,,,,,,183.895401,-474.483246,-2394.868652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,960.568054,-73.573105,5791.541504,-445.790405,1563.564941,-1625.517944,1477.314331,-521.214233,-6240.731934,,,,,,,376.808319,51.067497,3569.914307,,,,,,,,,,,,,,,,,,,,,,183.675476,-474.508667,-2394.863281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,960.666687,-73.462631,5791.346680,-456.588379,1547.319458,-1581.429321,1477.440063,-521.107300,-6240.667969,,,,,,,400.333435,28.832895,3601.661133,,,,,,,,,,,,,,,,,,,,,,183.613770,-474.614502,-2394.715332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
